IdNroServicio,Tarifa,Periodo,ConsumoEAT,Hurtos
100110,Residencial,2023-08-01,169.86,0
100110,Residencial,2023-09-01,175.33,0
100110,Residencial,2023-10-01,130.37,0
100110,Residencial,2023-11-01,132.52,0
100110,Residencial,2023-12-01,156.84,0
100110,Residencial,2024-01-01,222.02,0
100110,Residencial,2024-02-01,196.27,0
100110,Residencial,2024-03-01,142.24,0
100110,Residencial,2024-04-01,212.06,0
100110,Residencial,2024-05-01,227.09,0
100111,Residencial,2023-06-01,208.15,0
100111,Residencial,2023-07-01,203.64,0
100111,Residencial,2023-08-01,213.83,0
100111,Residencial,2023-09-01,157.76,0
100111,Residencial,2023-10-01,245.3,0
100111,Residencial,2023-11-01,171.71,0
100111,Residencial,2023-12-01,152.93,0
100111,Residencial,2024-01-01,146.36,0
100111,Residencial,2024-02-01,195.0,0
100111,Residencial,2024-03-01,159.84,0
100111,Residencial,2024-04-01,136.42,0
100111,Residencial,2024-05-01,158.99,0
100112,Residencial,2023-06-01,180.68,0
100112,Residencial,2023-07-01,159.44,0
100112,Residencial,2023-08-01,113.65,0
100112,Residencial,2023-09-01,185.89,0
100112,Residencial,2023-10-01,210.66,0
100112,Residencial,2023-11-01,210.84,0
100112,Residencial,2023-12-01,158.84,0
100112,Residencial,2024-01-01,222.52,0
100112,Residencial,2024-02-01,128.76,0
100112,Residencial,2024-03-01,132.22,0
100112,Residencial,2024-04-01,128.13,0
100112,Residencial,2024-05-01,88.27,0
100113,Comercial,2023-06-01,622.23,0
100113,Comercial,2023-07-01,618.2,0
100113,Comercial,2023-08-01,681.48,0
100113,Comercial,2023-09-01,532.75,0
100113,Comercial,2023-10-01,481.87,0
100113,Comercial,2023-11-01,490.52,0
100113,Comercial,2023-12-01,754.54,0
100113,Comercial,2024-01-01,736.65,0
100113,Comercial,2024-02-01,580.42,0
100113,Comercial,2024-03-01,615.96,0
100113,Comercial,2024-04-01,436.34,0
100113,Comercial,2024-05-01,392.35,0
100114,Comercial,2023-06-01,677.91,0
100114,Comercial,2023-07-01,656.51,0
100114,Comercial,2023-08-01,495.71,0
100114,Comercial,2023-09-01,430.64,0
100114,Comercial,2023-10-01,605.88,0
100114,Comercial,2023-11-01,652.7,0
100114,Comercial,2023-12-01,468.01,0
100114,Comercial,2024-01-01,445.94,0
100114,Comercial,2024-02-01,488.35,0
100114,Comercial,2024-03-01,595.82,0
100114,Comercial,2024-04-01,580.87,0
100114,Comercial,2024-05-01,635.67,0
100115,Industrial,2023-06-01,2725.15,0
100115,Industrial,2023-07-01,2875.76,0
100115,Industrial,2023-08-01,2985.73,0
100115,Industrial,2023-09-01,2008.31,0
100115,Industrial,2023-10-01,2175.04,0
100115,Industrial,2023-11-01,2565.52,0
100115,Industrial,2023-12-01,2633.0,0
100115,Industrial,2024-01-01,2036.89,0
100115,Industrial,2024-02-01,2841.15,0
100115,Industrial,2024-03-01,2533.58,0
100115,Industrial,2024-04-01,2103.58,0
100115,Industrial,2024-05-01,2777.66,0
100116,Residencial,2023-06-01,255.16,0
100116,Residencial,2023-07-01,120.67,0
100116,Residencial,2023-08-01,144.1,0
100116,Residencial,2023-09-01,165.77,0
100116,Residencial,2023-10-01,158.92,0
100116,Residencial,2023-11-01,176.86,0
100116,Residencial,2023-12-01,168.9,0
100116,Residencial,2024-01-01,166.94,0
100116,Residencial,2024-02-01,234.31,0
100116,Residencial,2024-03-01,137.1,0
100116,Residencial,2024-04-01,194.62,0
100116,Residencial,2024-05-01,149.78,0
100117,Residencial,2023-06-01,183.98,0
100117,Residencial,2023-07-01,161.66,0
100117,Residencial,2023-08-01,177.65,0
100117,Residencial,2023-09-01,136.08,0
100117,Residencial,2023-10-01,135.78,0
100117,Residencial,2023-11-01,155.97,0
100117,Residencial,2023-12-01,123.41,0
100117,Residencial,2024-01-01,242.85,0
100117,Residencial,2024-02-01,228.39,0
100117,Residencial,2024-03-01,151.4,0
100117,Residencial,2024-04-01,207.18,0
100117,Residencial,2024-05-01,142.43,0
100118,Comercial,2023-06-01,583.66,0
100118,Comercial,2023-07-01,552.68,0
100118,Comercial,2023-08-01,577.15,0
100118,Comercial,2023-09-01,474.45,0
100118,Comercial,2023-10-01,620.73,0
100118,Comercial,2023-11-01,606.22,0
100118,Comercial,2023-12-01,439.83,0
100118,Comercial,2024-01-01,431.71,0
100118,Comercial,2024-02-01,608.2,0
100118,Comercial,2024-03-01,494.17,0
100118,Comercial,2024-04-01,398.49,0
100118,Comercial,2024-05-01,466.63,0
100119,Residencial,2023-06-01,154.09,1
100119,Residencial,2023-07-01,173.59,1
100119,Residencial,2023-08-01,146.28,1
100119,Residencial,2023-09-01,194.04,1
100119,Residencial,2023-10-01,192.7,1
100119,Residencial,2023-11-01,183.56,1
100119,Residencial,2023-12-01,62.01,1
100119,Residencial,2024-01-01,131.32,1
100119,Residencial,2024-02-01,97.02,1
100119,Residencial,2024-03-01,128.83,1
100119,Residencial,2024-04-01,78.68,1
100119,Residencial,2024-05-01,146.0,1
100120,Residencial,2023-06-01,219.0,0
100120,Residencial,2023-07-01,220.23,0
100120,Residencial,2023-08-01,157.87,0
100120,Residencial,2023-09-01,113.3,0
100120,Residencial,2023-10-01,137.08,0
100120,Residencial,2023-11-01,112.97,0
100120,Residencial,2023-12-01,117.13,0
100120,Residencial,2024-01-01,165.8,0
100120,Residencial,2024-02-01,191.22,0
100120,Residencial,2024-03-01,210.34,0
100120,Residencial,2024-04-01,226.62,0
100120,Residencial,2024-05-01,145.37,0
100121,Residencial,2023-06-01,240.4,0
100121,Residencial,2023-07-01,174.13,0
100121,Residencial,2023-08-01,178.82,0
100121,Residencial,2023-09-01,182.17,0
100121,Residencial,2023-10-01,160.33,0
100121,Residencial,2023-11-01,215.15,0
100121,Residencial,2023-12-01,130.5,0
100121,Residencial,2024-01-01,162.23,0
100121,Residencial,2024-02-01,179.01,0
100121,Residencial,2024-03-01,176.07,0
100121,Residencial,2024-04-01,225.69,0
100121,Residencial,2024-05-01,137.86,0
100122,Residencial,2023-06-01,224.61,0
100122,Residencial,2023-07-01,210.86,0
100122,Residencial,2023-08-01,191.86,0
100122,Residencial,2023-09-01,250.69,0
100122,Residencial,2023-10-01,209.05,0
100122,Residencial,2023-11-01,188.0,0
100122,Residencial,2023-12-01,135.86,0
100122,Residencial,2024-01-01,117.05,0
100122,Residencial,2024-02-01,123.26,0
100122,Residencial,2024-03-01,116.9,0
100122,Residencial,2024-04-01,151.17,0
100122,Residencial,2024-05-01,120.06,0
100123,Comercial,2023-06-01,647.05,0
100123,Comercial,2023-07-01,481.87,0
100123,Comercial,2023-08-01,627.3,0
100123,Comercial,2023-09-01,289.63,0
100123,Comercial,2023-10-01,573.59,0
100123,Comercial,2023-11-01,384.72,0
100123,Comercial,2023-12-01,542.51,0
100123,Comercial,2024-01-01,403.07,0
100123,Comercial,2024-02-01,558.65,0
100123,Comercial,2024-03-01,607.75,0
100123,Comercial,2024-04-01,596.38,0
100123,Comercial,2024-05-01,566.62,0
100124,Comercial,2023-06-01,711.82,0
100124,Comercial,2023-07-01,509.62,0
100124,Comercial,2023-08-01,453.83,0
100124,Comercial,2023-09-01,389.77,0
100124,Comercial,2023-10-01,585.11,0
100124,Comercial,2023-11-01,444.28,0
100124,Comercial,2023-12-01,471.48,0
100124,Comercial,2024-01-01,369.3,0
100124,Comercial,2024-02-01,502.91,0
100124,Comercial,2024-03-01,430.6,0
100124,Comercial,2024-04-01,485.36,0
100124,Comercial,2024-05-01,548.26,0
100125,Residencial,2023-06-01,201.14,0
100125,Residencial,2023-07-01,152.42,0
100125,Residencial,2023-08-01,164.66,0
100125,Residencial,2023-09-01,168.33,0
100125,Residencial,2023-10-01,186.38,0
100125,Residencial,2023-11-01,172.33,0
100125,Residencial,2023-12-01,161.94,0
100125,Residencial,2024-01-01,161.11,0
100125,Residencial,2024-02-01,199.3,0
100125,Residencial,2024-03-01,273.15,0
100125,Residencial,2024-04-01,211.81,0
100125,Residencial,2024-05-01,185.59,0
100126,Residencial,2023-06-01,228.24,1
100126,Residencial,2023-07-01,192.48,1
100126,Residencial,2023-08-01,236.06,1
100126,Residencial,2023-09-01,157.7,1
100126,Residencial,2023-10-01,220.08,1
100126,Residencial,2023-11-01,160.55,1
100126,Residencial,2023-12-01,107.62,1
100126,Residencial,2024-01-01,197.67,1
100126,Residencial,2024-02-01,117.47,1
100126,Residencial,2024-03-01,113.16,1
100126,Residencial,2024-04-01,144.29,1
100126,Residencial,2024-05-01,128.9,1
100127,Comercial,2023-06-01,670.98,0
100127,Comercial,2023-07-01,644.6,0
100127,Comercial,2023-08-01,400.99,0
100127,Comercial,2023-09-01,523.33,0
100127,Comercial,2023-10-01,499.28,0
100127,Comercial,2023-11-01,593.43,0
100127,Comercial,2023-12-01,504.33,0
100127,Comercial,2024-01-01,381.06,0
100127,Comercial,2024-02-01,481.61,0
100127,Comercial,2024-03-01,668.37,0
100127,Comercial,2024-04-01,579.83,0
100127,Comercial,2024-05-01,547.11,0
100128,Industrial,2023-06-01,1940.22,0
100128,Industrial,2023-07-01,1750.58,0
100128,Industrial,2023-08-01,2566.61,0
100128,Industrial,2023-09-01,1399.04,0
100128,Industrial,2023-10-01,1527.26,0
100128,Industrial,2023-11-01,1791.01,0
100128,Industrial,2023-12-01,2618.98,0
100128,Industrial,2024-01-01,2821.89,0
100128,Industrial,2024-02-01,2357.85,0
100128,Industrial,2024-03-01,3016.56,0
100128,Industrial,2024-04-01,2736.13,0
100128,Industrial,2024-05-01,2982.04,0
100129,Residencial,2023-06-01,194.62,0
100129,Residencial,2023-07-01,239.36,0
100129,Residencial,2023-08-01,221.55,0
100129,Residencial,2023-09-01,191.77,0
100129,Residencial,2023-10-01,184.67,0
100129,Residencial,2023-11-01,242.97,0
100129,Residencial,2023-12-01,194.54,0
100129,Residencial,2024-01-01,207.41,0
100129,Residencial,2024-02-01,122.85,0
100129,Residencial,2024-03-01,167.27,0
100129,Residencial,2024-04-01,218.43,0
100129,Residencial,2024-05-01,199.9,0
100130,Residencial,2023-06-01,158.98,0
100130,Residencial,2023-07-01,228.25,0
100130,Residencial,2023-08-01,171.53,0
100130,Residencial,2023-09-01,82.34,0
100130,Residencial,2023-10-01,164.03,0
100130,Residencial,2023-11-01,177.77,0
100130,Residencial,2023-12-01,145.34,0
100130,Residencial,2024-01-01,260.29,0
100130,Residencial,2024-02-01,233.6,0
100130,Residencial,2024-03-01,227.18,0
100130,Residencial,2024-04-01,194.48,0
100130,Residencial,2024-05-01,206.97,0
100131,Comercial,2023-06-01,624.27,0
100131,Comercial,2023-07-01,610.8,0
100131,Comercial,2023-08-01,585.99,0
100131,Comercial,2023-09-01,596.32,0
100131,Comercial,2023-10-01,374.9,0
100131,Comercial,2023-11-01,525.59,0
100131,Comercial,2023-12-01,381.83,0
100131,Comercial,2024-01-01,539.12,0
100131,Comercial,2024-02-01,552.4,0
100131,Comercial,2024-03-01,543.62,0
100131,Comercial,2024-04-01,582.57,0
100131,Comercial,2024-05-01,726.62,0
100132,Industrial,2023-06-01,2213.39,0
100132,Industrial,2023-07-01,2477.82,0
100132,Industrial,2023-08-01,3119.37,0
100132,Industrial,2023-09-01,2877.43,0
100132,Industrial,2023-10-01,3378.19,0
100132,Industrial,2023-11-01,2451.69,0
100132,Industrial,2023-12-01,1823.16,0
100132,Industrial,2024-01-01,2270.47,0
100132,Industrial,2024-02-01,1204.62,0
100132,Industrial,2024-03-01,3049.86,0
100132,Industrial,2024-04-01,2537.2,0
100132,Industrial,2024-05-01,2746.61,0
100133,Residencial,2023-06-01,171.38,0
100133,Residencial,2023-07-01,198.48,0
100133,Residencial,2023-08-01,235.71,0
100133,Residencial,2023-09-01,195.75,0
100133,Residencial,2023-10-01,205.06,0
100133,Residencial,2023-11-01,146.56,0
100133,Residencial,2023-12-01,141.85,0
100133,Residencial,2024-01-01,156.64,0
100133,Residencial,2024-02-01,172.42,0
100133,Residencial,2024-03-01,184.54,0
100133,Residencial,2024-04-01,150.37,0
100133,Residencial,2024-05-01,166.02,0
100134,Residencial,2023-06-01,210.01,0
100134,Residencial,2023-07-01,204.98,0
100134,Residencial,2023-08-01,189.11,0
100134,Residencial,2023-09-01,185.55,0
100134,Residencial,2023-10-01,158.42,0
100134,Residencial,2023-11-01,181.0,0
100134,Residencial,2023-12-01,149.41,0
100134,Residencial,2024-01-01,165.56,0
100134,Residencial,2024-02-01,204.51,0
100134,Residencial,2024-03-01,141.41,0
100134,Residencial,2024-04-01,173.59,0
100134,Residencial,2024-05-01,177.14,0
100135,Comercial,2023-06-01,671.7,0
100135,Comercial,2023-07-01,514.55,0
100135,Comercial,2023-08-01,546.43,0
100135,Comercial,2023-09-01,518.1,0
100135,Comercial,2023-10-01,666.97,0
100135,Comercial,2023-11-01,486.27,0
100135,Comercial,2023-12-01,439.05,0
100135,Comercial,2024-01-01,492.32,0
100135,Comercial,2024-02-01,680.17,0
100135,Comercial,2024-03-01,549.86,0
100135,Comercial,2024-04-01,639.93,0
100135,Comercial,2024-05-01,537.84,0
100136,Comercial,2023-06-01,701.31,0
100136,Comercial,2023-07-01,607.09,0
100136,Comercial,2023-08-01,486.51,0
100136,Comercial,2023-09-01,685.81,0
100136,Comercial,2023-10-01,562.82,0
100136,Comercial,2023-11-01,675.63,0
100136,Comercial,2023-12-01,435.72,0
100136,Comercial,2024-01-01,516.25,0
100136,Comercial,2024-02-01,449.73,0
100136,Comercial,2024-03-01,554.27,0
100136,Comercial,2024-04-01,448.92,0
100136,Comercial,2024-05-01,624.68,0
100137,Residencial,2023-06-01,226.21,0
100137,Residencial,2023-07-01,160.25,0
100137,Residencial,2023-08-01,197.82,0
100137,Residencial,2023-09-01,220.25,0
100137,Residencial,2023-10-01,203.12,0
100137,Residencial,2023-11-01,171.51,0
100137,Residencial,2023-12-01,158.39,0
100137,Residencial,2024-01-01,212.43,0
100137,Residencial,2024-02-01,124.99,0
100137,Residencial,2024-03-01,191.64,0
100137,Residencial,2024-04-01,101.22,0
100137,Residencial,2024-05-01,185.8,0
100138,Comercial,2023-06-01,543.99,0
100138,Comercial,2023-07-01,552.06,0
100138,Comercial,2023-08-01,629.11,0
100138,Comercial,2023-09-01,620.92,0
100138,Comercial,2023-10-01,619.84,0
100138,Comercial,2023-11-01,480.21,0
100138,Comercial,2023-12-01,521.2,0
100138,Comercial,2024-01-01,400.22,0
100138,Comercial,2024-02-01,512.08,0
100138,Comercial,2024-03-01,546.7,0
100138,Comercial,2024-04-01,482.86,0
100138,Comercial,2024-05-01,251.7,0
100139,Comercial,2023-06-01,505.96,0
100139,Comercial,2023-07-01,551.8,0
100139,Comercial,2023-08-01,630.31,0
100139,Comercial,2023-09-01,480.19,0
100139,Comercial,2023-10-01,323.54,0
100139,Comercial,2023-11-01,488.69,0
100139,Comercial,2023-12-01,461.08,0
100139,Comercial,2024-01-01,578.36,0
100139,Comercial,2024-02-01,561.72,0
100139,Comercial,2024-03-01,436.02,0
100139,Comercial,2024-04-01,610.13,0
100139,Comercial,2024-05-01,463.54,0
100140,Residencial,2023-06-01,177.45,0
100140,Residencial,2023-07-01,158.14,0
100140,Residencial,2023-08-01,135.91,0
100140,Residencial,2023-09-01,181.53,0
100140,Residencial,2023-10-01,179.71,0
100140,Residencial,2023-11-01,186.16,0
100140,Residencial,2023-12-01,178.01,0
100140,Residencial,2024-01-01,140.8,0
100140,Residencial,2024-02-01,129.51,0
100140,Residencial,2024-03-01,228.16,0
100140,Residencial,2024-04-01,172.64,0
100140,Residencial,2024-05-01,251.82,0
100141,Residencial,2023-06-01,237.72,0
100141,Residencial,2023-07-01,139.39,0
100141,Residencial,2023-08-01,181.23,0
100141,Residencial,2023-09-01,168.05,0
100141,Residencial,2023-10-01,153.79,0
100141,Residencial,2023-11-01,183.35,0
100141,Residencial,2023-12-01,120.37,0
100141,Residencial,2024-01-01,186.39,0
100141,Residencial,2024-02-01,193.41,0
100141,Residencial,2024-03-01,176.74,0
100141,Residencial,2024-04-01,158.02,0
100141,Residencial,2024-05-01,183.68,0
100142,Residencial,2023-06-01,200.39,0
100142,Residencial,2023-07-01,299.76,0
100142,Residencial,2023-08-01,155.6,0
100142,Residencial,2023-09-01,185.06,0
100142,Residencial,2023-10-01,202.36,0
100142,Residencial,2023-11-01,173.94,0
100142,Residencial,2023-12-01,206.68,0
100142,Residencial,2024-01-01,130.71,0
100142,Residencial,2024-02-01,187.49,0
100142,Residencial,2024-03-01,148.48,0
100142,Residencial,2024-04-01,206.52,0
100142,Residencial,2024-05-01,196.2,0
100143,Residencial,2023-06-01,156.81,0
100143,Residencial,2023-07-01,248.04,0
100143,Residencial,2023-08-01,153.9,0
100143,Residencial,2023-09-01,162.41,0
100143,Residencial,2023-10-01,182.85,0
100143,Residencial,2023-11-01,192.91,0
100143,Residencial,2023-12-01,163.41,0
100143,Residencial,2024-01-01,166.02,0
100143,Residencial,2024-02-01,167.92,0
100143,Residencial,2024-03-01,224.59,0
100143,Residencial,2024-04-01,147.05,0
100143,Residencial,2024-05-01,125.21,0
100144,Comercial,2023-06-01,658.52,0
100144,Comercial,2023-07-01,546.96,0
100144,Comercial,2023-08-01,595.63,0
100144,Comercial,2023-09-01,450.54,0
100144,Comercial,2023-10-01,396.1,0
100144,Comercial,2023-11-01,427.03,0
100144,Comercial,2023-12-01,447.19,0
100144,Comercial,2024-01-01,451.6,0
100144,Comercial,2024-02-01,453.27,0
100144,Comercial,2024-03-01,664.93,0
100144,Comercial,2024-04-01,515.31,0
100144,Comercial,2024-05-01,449.71,0
100145,Residencial,2023-06-01,198.68,0
100145,Residencial,2023-07-01,150.89,0
100145,Residencial,2023-08-01,217.6,0
100145,Residencial,2023-09-01,148.9,0
100145,Residencial,2023-10-01,133.77,0
100145,Residencial,2023-11-01,174.51,0
100145,Residencial,2023-12-01,196.57,0
100145,Residencial,2024-01-01,158.72,0
100145,Residencial,2024-02-01,187.63,0
100145,Residencial,2024-03-01,225.02,0
100145,Residencial,2024-04-01,183.36,0
100145,Residencial,2024-05-01,212.07,0
100146,Residencial,2023-06-01,190.69,1
100146,Residencial,2023-07-01,199.3,1
100146,Residencial,2023-08-01,227.05,1
100146,Residencial,2023-09-01,185.68,1
100146,Residencial,2023-10-01,212.9,1
100146,Residencial,2023-11-01,201.93,1
100146,Residencial,2023-12-01,138.83,1
100146,Residencial,2024-01-01,95.22,1
100146,Residencial,2024-02-01,89.82,1
100146,Residencial,2024-03-01,121.47,1
100146,Residencial,2024-04-01,111.0,1
100146,Residencial,2024-05-01,123.27,1
100147,Residencial,2023-06-01,186.05,0
100147,Residencial,2023-07-01,150.36,0
100147,Residencial,2023-08-01,218.92,0
100147,Residencial,2023-09-01,275.79,0
100147,Residencial,2023-10-01,137.98,0
100147,Residencial,2023-11-01,103.86,0
100147,Residencial,2023-12-01,105.27,0
100147,Residencial,2024-01-01,137.09,0
100147,Residencial,2024-02-01,130.48,0
100147,Residencial,2024-03-01,163.07,0
100147,Residencial,2024-04-01,130.34,0
100147,Residencial,2024-05-01,206.75,0
100148,Residencial,2023-06-01,178.76,0
100148,Residencial,2023-07-01,206.06,0
100148,Residencial,2023-08-01,199.81,0
100148,Residencial,2023-09-01,170.41,0
100148,Residencial,2023-10-01,187.41,0
100148,Residencial,2023-11-01,192.08,0
100148,Residencial,2023-12-01,170.78,0
100148,Residencial,2024-01-01,142.09,0
100148,Residencial,2024-02-01,179.99,0
100148,Residencial,2024-03-01,169.4,0
100148,Residencial,2024-04-01,201.85,0
100148,Residencial,2024-05-01,235.28,0
100149,Residencial,2023-06-01,206.7,0
100149,Residencial,2023-07-01,181.79,0
100149,Residencial,2023-08-01,135.75,0
100149,Residencial,2023-09-01,189.71,0
100149,Residencial,2023-10-01,173.06,0
100149,Residencial,2023-11-01,144.61,0
100149,Residencial,2023-12-01,217.91,0
100149,Residencial,2024-01-01,190.4,0
100149,Residencial,2024-02-01,186.32,0
100149,Residencial,2024-03-01,227.85,0
100149,Residencial,2024-04-01,211.09,0
100149,Residencial,2024-05-01,105.42,0
100150,Residencial,2023-06-01,154.19,0
100150,Residencial,2023-07-01,185.17,0
100150,Residencial,2023-08-01,176.27,0
100150,Residencial,2023-09-01,211.07,0
100150,Residencial,2023-10-01,188.38,0
100150,Residencial,2023-11-01,180.05,0
100150,Residencial,2023-12-01,206.64,0
100150,Residencial,2024-01-01,171.59,0
100150,Residencial,2024-02-01,159.18,0
100150,Residencial,2024-03-01,155.2,0
100150,Residencial,2024-04-01,110.76,0
100150,Residencial,2024-05-01,138.08,0
100151,Residencial,2023-06-01,222.15,0
100151,Residencial,2023-07-01,209.99,0
100151,Residencial,2023-08-01,146.47,0
100151,Residencial,2023-09-01,159.04,0
100151,Residencial,2023-10-01,120.27,0
100151,Residencial,2023-11-01,141.14,0
100151,Residencial,2023-12-01,208.11,0
100151,Residencial,2024-01-01,190.39,0
100151,Residencial,2024-02-01,141.61,0
100151,Residencial,2024-03-01,195.79,0
100151,Residencial,2024-04-01,184.43,0
100151,Residencial,2024-05-01,148.21,0
100152,Comercial,2023-06-01,554.82,0
100152,Comercial,2023-07-01,497.3,0
100152,Comercial,2023-08-01,349.45,0
100152,Comercial,2023-09-01,431.0,0
100152,Comercial,2023-10-01,601.07,0
100152,Comercial,2023-11-01,528.14,0
100152,Comercial,2023-12-01,560.45,0
100152,Comercial,2024-01-01,445.54,0
100152,Comercial,2024-02-01,549.53,0
100152,Comercial,2024-03-01,554.39,0
100152,Comercial,2024-04-01,427.75,0
100152,Comercial,2024-05-01,295.06,0
100153,Residencial,2023-06-01,197.32,0
100153,Residencial,2023-07-01,193.55,0
100153,Residencial,2023-08-01,182.07,0
100153,Residencial,2023-09-01,106.54,0
100153,Residencial,2023-10-01,172.1,0
100153,Residencial,2023-11-01,155.4,0
100153,Residencial,2023-12-01,173.9,0
100153,Residencial,2024-01-01,139.25,0
100153,Residencial,2024-02-01,210.26,0
100153,Residencial,2024-03-01,184.89,0
100153,Residencial,2024-04-01,156.48,0
100153,Residencial,2024-05-01,199.82,0
100154,Residencial,2023-06-01,152.82,0
100154,Residencial,2023-07-01,169.19,0
100154,Residencial,2023-08-01,143.49,0
100154,Residencial,2023-09-01,140.68,0
100154,Residencial,2023-10-01,208.07,0
100154,Residencial,2023-11-01,109.7,0
100154,Residencial,2023-12-01,149.63,0
100154,Residencial,2024-01-01,177.74,0
100154,Residencial,2024-02-01,227.83,0
100154,Residencial,2024-03-01,158.02,0
100154,Residencial,2024-04-01,163.24,0
100154,Residencial,2024-05-01,219.13,0
100155,Residencial,2023-06-01,172.91,0
100155,Residencial,2023-07-01,174.15,0
100155,Residencial,2023-08-01,185.64,0
100155,Residencial,2023-09-01,182.99,0
100155,Residencial,2023-10-01,155.6,0
100155,Residencial,2023-11-01,152.06,0
100155,Residencial,2023-12-01,180.23,0
100155,Residencial,2024-01-01,154.5,0
100155,Residencial,2024-02-01,173.0,0
100155,Residencial,2024-03-01,211.5,0
100155,Residencial,2024-04-01,174.85,0
100155,Residencial,2024-05-01,113.23,0
100156,Residencial,2023-06-01,165.59,0
100156,Residencial,2023-07-01,135.42,0
100156,Residencial,2023-08-01,150.45,0
100156,Residencial,2023-09-01,164.63,0
100156,Residencial,2023-10-01,173.24,0
100156,Residencial,2023-11-01,160.93,0
100156,Residencial,2023-12-01,177.45,0
100156,Residencial,2024-01-01,260.67,0
100156,Residencial,2024-02-01,183.08,0
100156,Residencial,2024-03-01,189.07,0
100156,Residencial,2024-04-01,199.65,0
100156,Residencial,2024-05-01,209.61,0
100157,Industrial,2023-06-01,2671.71,0
100157,Industrial,2023-07-01,2200.84,0
100157,Industrial,2023-08-01,1712.58,0
100157,Industrial,2023-09-01,2737.11,0
100157,Industrial,2023-10-01,2756.15,0
100157,Industrial,2023-11-01,2433.24,0
100157,Industrial,2023-12-01,2665.89,0
100157,Industrial,2024-01-01,2231.92,0
100157,Industrial,2024-02-01,3358.62,0
100157,Industrial,2024-03-01,3697.86,0
100157,Industrial,2024-04-01,1856.18,0
100157,Industrial,2024-05-01,1236.8,0
100158,Industrial,2023-06-01,2731.82,0
100158,Industrial,2023-07-01,2738.06,0
100158,Industrial,2023-08-01,2213.86,0
100158,Industrial,2023-09-01,2804.54,0
100158,Industrial,2023-10-01,2157.99,0
100158,Industrial,2023-11-01,2355.85,0
100158,Industrial,2023-12-01,2307.93,0
100158,Industrial,2024-01-01,2666.3,0
100158,Industrial,2024-02-01,2542.61,0
100158,Industrial,2024-03-01,3368.63,0
100158,Industrial,2024-04-01,2161.29,0
100158,Industrial,2024-05-01,2319.3,0
100159,Residencial,2023-06-01,230.34,0
100159,Residencial,2023-07-01,199.41,0
100159,Residencial,2023-08-01,135.95,0
100159,Residencial,2023-09-01,243.17,0
100159,Residencial,2023-10-01,183.69,0
100159,Residencial,2023-11-01,163.4,0
100159,Residencial,2023-12-01,164.19,0
100159,Residencial,2024-01-01,168.88,0
100159,Residencial,2024-02-01,162.99,0
100159,Residencial,2024-03-01,181.63,0
100159,Residencial,2024-04-01,175.33,0
100159,Residencial,2024-05-01,155.84,0
100160,Residencial,2023-06-01,219.15,0
100160,Residencial,2023-07-01,186.92,0
100160,Residencial,2023-08-01,189.64,0
100160,Residencial,2023-09-01,196.76,0
100160,Residencial,2023-10-01,170.97,0
100160,Residencial,2023-11-01,131.23,0
100160,Residencial,2023-12-01,205.02,0
100160,Residencial,2024-01-01,220.9,0
100160,Residencial,2024-02-01,159.16,0
100160,Residencial,2024-03-01,153.7,0
100160,Residencial,2024-04-01,210.26,0
100160,Residencial,2024-05-01,159.5,0
100161,Comercial,2023-06-01,434.54,0
100161,Comercial,2023-07-01,446.24,0
100161,Comercial,2023-08-01,477.37,0
100161,Comercial,2023-09-01,508.59,0
100161,Comercial,2023-10-01,551.2,0
100161,Comercial,2023-11-01,379.94,0
100161,Comercial,2023-12-01,517.21,0
100161,Comercial,2024-01-01,381.41,0
100161,Comercial,2024-02-01,503.65,0
100161,Comercial,2024-03-01,528.86,0
100161,Comercial,2024-04-01,511.66,0
100161,Comercial,2024-05-01,511.79,0
100162,Industrial,2023-06-01,2183.08,0
100162,Industrial,2023-07-01,1517.34,0
100162,Industrial,2023-08-01,2542.18,0
100162,Industrial,2023-09-01,1764.05,0
100162,Industrial,2023-10-01,1781.6,0
100162,Industrial,2023-11-01,2677.94,0
100162,Industrial,2023-12-01,2038.84,0
100162,Industrial,2024-01-01,2806.54,0
100162,Industrial,2024-02-01,2802.5,0
100162,Industrial,2024-03-01,2493.79,0
100162,Industrial,2024-04-01,2765.24,0
100162,Industrial,2024-05-01,3062.34,0
100163,Residencial,2023-06-01,180.4,0
100163,Residencial,2023-07-01,220.63,0
100163,Residencial,2023-08-01,181.49,0
100163,Residencial,2023-09-01,199.4,0
100163,Residencial,2023-10-01,203.99,0
100163,Residencial,2023-11-01,205.05,0
100163,Residencial,2023-12-01,139.68,0
100163,Residencial,2024-01-01,203.43,0
100163,Residencial,2024-02-01,181.47,0
100163,Residencial,2024-03-01,204.95,0
100163,Residencial,2024-04-01,169.11,0
100163,Residencial,2024-05-01,275.11,0
100164,Comercial,2023-06-01,548.21,0
100164,Comercial,2023-07-01,510.07,0
100164,Comercial,2023-08-01,508.66,0
100164,Comercial,2023-09-01,674.65,0
100164,Comercial,2023-10-01,456.07,0
100164,Comercial,2023-11-01,437.37,0
100164,Comercial,2023-12-01,449.4,0
100164,Comercial,2024-01-01,417.95,0
100164,Comercial,2024-02-01,356.26,0
100164,Comercial,2024-03-01,446.41,0
100164,Comercial,2024-04-01,398.51,0
100164,Comercial,2024-05-01,485.8,0
100165,Comercial,2023-06-01,575.39,1
100165,Comercial,2023-07-01,576.26,1
100165,Comercial,2023-08-01,470.24,1
