id,ts,consumo
12,2025-01-14 06:15:00,3.341
12,2025-01-14 06:30:00,3.362
12,2025-01-14 06:45:00,3.49
12,2025-01-14 07:00:00,2.938
12,2025-01-14 07:15:00,3.391
12,2025-01-14 07:30:00,2.873
12,2025-01-14 07:45:00,3.268
12,2025-01-14 08:00:00,3.006
12,2025-01-14 08:15:00,2.836
12,2025-01-14 08:30:00,2.787
12,2025-01-14 08:45:00,2.939
12,2025-01-14 09:00:00,3.429
12,2025-01-14 09:15:00,2.521
12,2025-01-14 09:30:00,2.736
12,2025-01-14 09:45:00,2.999
12,2025-01-14 10:00:00,3.139
12,2025-01-14 10:15:00,3.128
12,2025-01-14 10:30:00,2.235
12,2025-01-14 10:45:00,3.087
12,2025-01-14 11:00:00,2.858
12,2025-01-14 11:15:00,2.799
12,2025-01-14 11:30:00,2.668
12,2025-01-14 11:45:00,3.499
12,2025-01-14 12:00:00,3.014
12,2025-01-14 12:15:00,2.947
12,2025-01-14 12:30:00,2.853
12,2025-01-14 12:45:00,3.008
12,2025-01-14 13:00:00,2.647
12,2025-01-14 13:15:00,2.443
12,2025-01-14 13:30:00,2.771
12,2025-01-14 13:45:00,2.576
12,2025-01-14 14:00:00,2.733
12,2025-01-14 14:15:00,2.681
12,2025-01-14 14:30:00,2.834
12,2025-01-14 14:45:00,2.33
12,2025-01-14 15:00:00,2.353
12,2025-01-14 15:15:00,3.084
12,2025-01-14 15:30:00,2.681
12,2025-01-14 15:45:00,2.43
12,2025-01-14 16:00:00,2.551
12,2025-01-14 16:15:00,2.723
12,2025-01-14 16:30:00,2.554
12,2025-01-14 16:45:00,2.716
12,2025-01-14 17:00:00,2.176
12,2025-01-14 17:15:00,2.524
12,2025-01-14 17:30:00,2.848
12,2025-01-14 17:45:00,2.647
12,2025-01-14 18:00:00,2.035
12,2025-01-14 18:15:00,2.903
12,2025-01-14 18:30:00,2.725
12,2025-01-14 18:45:00,2.579
12,2025-01-14 19:00:00,2.32
12,2025-01-14 19:15:00,2.759
12,2025-01-14 19:30:00,2.071
12,2025-01-14 19:45:00,2.817
12,2025-01-14 20:00:00,2.555
12,2025-01-14 20:15:00,2.427
12,2025-01-14 20:30:00,2.985
12,2025-01-14 20:45:00,2.562
12,2025-01-14 21:00:00,2.7
12,2025-01-14 21:15:00,2.222
12,2025-01-14 21:30:00,3.208
12,2025-01-14 21:45:00,2.696
12,2025-01-14 22:00:00,2.58
12,2025-01-14 22:15:00,2.77
12,2025-01-14 22:30:00,2.713
12,2025-01-14 22:45:00,2.996
12,2025-01-14 23:00:00,3.273
12,2025-01-14 23:15:00,3.059
12,2025-01-14 23:30:00,2.941
12,2025-01-14 23:45:00,2.4
12,2025-01-15 00:00:00,2.282
12,2025-01-15 00:15:00,3.319
12,2025-01-15 00:30:00,3.131
12,2025-01-15 00:45:00,3.1
12,2025-01-15 01:00:00,2.719
12,2025-01-15 01:15:00,3.014
12,2025-01-15 01:30:00,3.148
12,2025-01-15 01:45:00,3.294
12,2025-01-15 02:00:00,2.651
12,2025-01-15 02:15:00,2.888
12,2025-01-15 02:30:00,2.997
12,2025-01-15 02:45:00,2.973
12,2025-01-15 03:00:00,3.125
12,2025-01-15 03:15:00,3.41
12,2025-01-15 03:30:00,3.037
12,2025-01-15 03:45:00,2.868
12,2025-01-15 04:00:00,3.23
12,2025-01-15 04:15:00,3.022
12,2025-01-15 04:30:00,2.93
12,2025-01-15 04:45:00,3.436
12,2025-01-15 05:00:00,3.016
12,2025-01-15 05:15:00,3.284
12,2025-01-15 05:30:00,3.102
12,2025-01-15 05:45:00,3.136
12,2025-01-15 06:00:00,3.065
12,2025-01-15 06:15:00,3.193
12,2025-01-15 06:30:00,3.402
12,2025-01-15 06:45:00,3.246
12,2025-01-15 07:00:00,3.203
12,2025-01-15 07:15:00,2.984
12,2025-01-15 07:30:00,3.154
12,2025-01-15 07:45:00,3.106
12,2025-01-15 08:00:00,3.007
12,2025-01-15 08:15:00,3.044
12,2025-01-15 08:30:00,3.225
12,2025-01-15 08:45:00,3.187
12,2025-01-15 09:00:00,3.176
12,2025-01-15 09:15:00,3.264
12,2025-01-15 09:30:00,2.717
12,2025-01-15 09:45:00,2.646
12,2025-01-15 10:00:00,3.02
12,2025-01-15 10:15:00,3.322
12,2025-01-15 10:30:00,2.846
12,2025-01-15 10:45:00,2.961
12,2025-01-15 11:00:00,3.017
12,2025-01-15 11:15:00,2.467
12,2025-01-15 11:30:00,2.798
12,2025-01-15 11:45:00,2.523
12,2025-01-15 12:00:00,2.855
12,2025-01-15 12:15:00,2.763
12,2025-01-15 12:30:00,2.68
12,2025-01-15 12:45:00,3.23
12,2025-01-15 13:00:00,2.785
12,2025-01-15 13:15:00,2.689
12,2025-01-15 13:30:00,2.382
12,2025-01-15 13:45:00,2.355
12,2025-01-15 14:00:00,2.42
12,2025-01-15 14:15:00,2.483
12,2025-01-15 14:30:00,2.489
12,2025-01-15 14:45:00,2.733
12,2025-01-15 15:00:00,2.899
12,2025-01-15 15:15:00,2.497
12,2025-01-15 15:30:00,3.204
12,2025-01-15 15:45:00,2.462
12,2025-01-15 16:00:00,2.208
12,2025-01-15 16:15:00,2.489
12,2025-01-15 16:30:00,2.522
12,2025-01-15 16:45:00,2.635
12,2025-01-15 17:00:00,2.823
12,2025-01-15 17:15:00,2.345
12,2025-01-15 17:30:00,2.437
12,2025-01-15 17:45:00,2.295
12,2025-01-15 18:00:00,2.791
12,2025-01-15 18:15:00,2.569
12,2025-01-15 18:30:00,2.493
12,2025-01-15 18:45:00,2.765
12,2025-01-15 19:00:00,2.544
12,2025-01-15 19:15:00,2.901
12,2025-01-15 19:30:00,1.954
12,2025-01-15 19:45:00,2.691
12,2025-01-15 20:00:00,2.889
12,2025-01-15 20:15:00,2.693
12,2025-01-15 20:30:00,2.626
12,2025-01-15 20:45:00,2.408
12,2025-01-15 21:00:00,2.622
12,2025-01-15 21:15:00,2.422
12,2025-01-15 21:30:00,2.913
12,2025-01-15 21:45:00,2.954
12,2025-01-15 22:00:00,2.726
12,2025-01-15 22:15:00,2.614
12,2025-01-15 22:30:00,2.547
12,2025-01-15 22:45:00,2.602
12,2025-01-15 23:00:00,2.525
12,2025-01-15 23:15:00,2.959
12,2025-01-15 23:30:00,2.603
12,2025-01-15 23:45:00,2.803
12,2025-01-16 00:00:00,2.707
12,2025-01-16 00:15:00,2.749
12,2025-01-16 00:30:00,2.549
12,2025-01-16 00:45:00,2.779
12,2025-01-16 01:00:00,2.881
12,2025-01-16 01:15:00,2.677
12,2025-01-16 01:30:00,3.015
12,2025-01-16 01:45:00,3.404
12,2025-01-16 02:00:00,2.634
12,2025-01-16 02:15:00,2.627
12,2025-01-16 02:30:00,2.848
12,2025-01-16 02:45:00,3.221
12,2025-01-16 03:00:00,3.151
12,2025-01-16 03:15:00,3.441
12,2025-01-16 03:30:00,3.242
12,2025-01-16 03:45:00,3.057
12,2025-01-16 04:00:00,3.062
12,2025-01-16 04:15:00,2.895
12,2025-01-16 04:30:00,3.331
12,2025-01-16 04:45:00,2.922
12,2025-01-16 05:00:00,2.98
12,2025-01-16 05:15:00,3.442
12,2025-01-16 05:30:00,3.082
12,2025-01-16 05:45:00,3.0
12,2025-01-16 06:00:00,2.967
12,2025-01-16 06:15:00,3.439
12,2025-01-16 06:30:00,3.107
12,2025-01-16 06:45:00,3.461
12,2025-01-16 07:00:00,3.041
12,2025-01-16 07:15:00,3.2
12,2025-01-16 07:30:00,2.487
12,2025-01-16 07:45:00,3.151
12,2025-01-16 08:00:00,3.043
12,2025-01-16 08:15:00,2.744
12,2025-01-16 08:30:00,2.988
12,2025-01-16 08:45:00,2.637
12,2025-01-16 09:00:00,2.805
12,2025-01-16 09:15:00,2.87
12,2025-01-16 09:30:00,3.055
12,2025-01-16 09:45:00,3.078
12,2025-01-16 10:00:00,2.957
12,2025-01-16 10:15:00,3.045
12,2025-01-16 10:30:00,2.924
12,2025-01-16 10:45:00,3.182
12,2025-01-16 11:00:00,2.686
12,2025-01-16 11:15:00,3.102
12,2025-01-16 11:30:00,2.915
12,2025-01-16 11:45:00,2.626
12,2025-01-16 12:00:00,2.873
12,2025-01-16 12:15:00,2.859
12,2025-01-16 12:30:00,2.994
12,2025-01-16 12:45:00,3.159
12,2025-01-16 13:00:00,3.158
12,2025-01-16 13:15:00,2.377
12,2025-01-16 13:30:00,2.283
12,2025-01-16 13:45:00,2.491
12,2025-01-16 14:00:00,3.124
12,2025-01-16 14:15:00,2.365
12,2025-01-16 14:30:00,2.594
12,2025-01-16 14:45:00,2.589
12,2025-01-16 15:00:00,2.394
12,2025-01-16 15:15:00,2.796
12,2025-01-16 15:30:00,2.534
12,2025-01-16 15:45:00,3.241
12,2025-01-16 16:00:00,2.86
12,2025-01-16 16:15:00,2.404
12,2025-01-16 16:30:00,2.324
12,2025-01-16 16:45:00,2.356
12,2025-01-16 17:00:00,3.119
12,2025-01-16 17:15:00,2.568
12,2025-01-16 17:30:00,2.509
12,2025-01-16 17:45:00,3.006
12,2025-01-16 18:00:00,2.513
12,2025-01-16 18:15:00,2.421
12,2025-01-16 18:30:00,2.738
12,2025-01-16 18:45:00,3.059
12,2025-01-16 19:00:00,2.916
12,2025-01-16 19:15:00,2.459
12,2025-01-16 19:30:00,2.509
12,2025-01-16 19:45:00,2.097
12,2025-01-16 20:00:00,2.378
12,2025-01-16 20:15:00,2.194
12,2025-01-16 20:30:00,2.114
12,2025-01-16 20:45:00,3.028
12,2025-01-16 21:00:00,2.537
12,2025-01-16 21:15:00,2.749
12,2025-01-16 21:30:00,2.905
12,2025-01-16 21:45:00,2.749
12,2025-01-16 22:00:00,2.843
12,2025-01-16 22:15:00,2.528
12,2025-01-16 22:30:00,2.483
12,2025-01-16 22:45:00,2.556
12,2025-01-16 23:00:00,2.932
12,2025-01-16 23:15:00,2.763
12,2025-01-16 23:30:00,2.048
12,2025-01-16 23:45:00,3.098
12,2025-01-17 00:00:00,2.634
12,2025-01-17 00:15:00,2.698
12,2025-01-17 00:30:00,2.777
12,2025-01-17 00:45:00,3.229
12,2025-01-17 01:00:00,3.157
12,2025-01-17 01:15:00,3.068
12,2025-01-17 01:30:00,2.933
12,2025-01-17 01:45:00,2.891
12,2025-01-17 02:00:00,3.045
12,2025-01-17 02:15:00,2.788
12,2025-01-17 02:30:00,3.12
12,2025-01-17 02:45:00,3.149
12,2025-01-17 03:00:00,3.003
12,2025-01-17 03:15:00,3.095
12,2025-01-17 03:30:00,2.859
12,2025-01-17 03:45:00,2.795
12,2025-01-17 04:00:00,3.228
12,2025-01-17 04:15:00,2.894
12,2025-01-17 04:30:00,2.602
12,2025-01-17 04:45:00,3.943
12,2025-01-17 05:00:00,3.061
12,2025-01-17 05:15:00,2.923
12,2025-01-17 05:30:00,3.275
12,2025-01-17 05:45:00,2.719
12,2025-01-17 06:00:00,3.266
12,2025-01-17 06:15:00,3.028
12,2025-01-17 06:30:00,3.083
12,2025-01-17 06:45:00,3.732
12,2025-01-17 07:00:00,3.057
12,2025-01-17 07:15:00,3.582
12,2025-01-17 07:30:00,3.033
12,2025-01-17 07:45:00,2.849
12,2025-01-17 08:00:00,3.022
12,2025-01-17 08:15:00,3.26
12,2025-01-17 08:30:00,2.911
12,2025-01-17 08:45:00,2.991
12,2025-01-17 09:00:00,2.62
12,2025-01-17 09:15:00,2.934
12,2025-01-17 09:30:00,3.289
12,2025-01-17 09:45:00,2.953
12,2025-01-17 10:00:00,3.048
12,2025-01-17 10:15:00,2.973
12,2025-01-17 10:30:00,2.74
12,2025-01-17 10:45:00,2.794
12,2025-01-17 11:00:00,3.037
12,2025-01-17 11:15:00,2.447
12,2025-01-17 11:30:00,2.951
12,2025-01-17 11:45:00,2.924
12,2025-01-17 12:00:00,2.985
12,2025-01-17 12:15:00,3.321
12,2025-01-17 12:30:00,3.056
12,2025-01-17 12:45:00,2.418
12,2025-01-17 13:00:00,2.629
12,2025-01-17 13:15:00,2.724
12,2025-01-17 13:30:00,2.575
12,2025-01-17 13:45:00,2.678
12,2025-01-17 14:00:00,2.779
12,2025-01-17 14:15:00,2.313
12,2025-01-17 14:30:00,2.6
12,2025-01-17 14:45:00,3.014
12,2025-01-17 15:00:00,2.627
12,2025-01-17 15:15:00,3.251
12,2025-01-17 15:30:00,2.425
12,2025-01-17 15:45:00,2.219
12,2025-01-17 16:00:00,2.904
12,2025-01-17 16:15:00,2.708
12,2025-01-17 16:30:00,2.394
12,2025-01-17 16:45:00,2.506
12,2025-01-17 17:00:00,2.839
12,2025-01-17 17:15:00,2.543
12,2025-01-17 17:30:00,2.742
12,2025-01-17 17:45:00,2.581
12,2025-01-17 18:00:00,2.655
12,2025-01-17 18:15:00,2.209
12,2025-01-17 18:30:00,2.521
12,2025-01-17 18:45:00,2.36
12,2025-01-17 19:00:00,2.723
12,2025-01-17 19:15:00,2.595
12,2025-01-17 19:30:00,2.328
12,2025-01-17 19:45:00,3.084
12,2025-01-17 20:00:00,2.735
12,2025-01-17 20:15:00,2.795
12,2025-01-17 20:30:00,2.796
12,2025-01-17 20:45:00,2.37
12,2025-01-17 21:00:00,1.931
12,2025-01-17 21:15:00,3.12
12,2025-01-17 21:30:00,2.577
12,2025-01-17 21:45:00,2.358
12,2025-01-17 22:00:00,2.779
12,2025-01-17 22:15:00,2.569
12,2025-01-17 22:30:00,2.858
12,2025-01-17 22:45:00,2.756
12,2025-01-17 23:00:00,2.927
12,2025-01-17 23:15:00,2.634
12,2025-01-17 23:30:00,2.984
12,2025-01-17 23:45:00,2.665
12,2025-01-18 00:00:00,2.849
12,2025-01-18 00:15:00,2.767
12,2025-01-18 00:30:00,2.77
12,2025-01-18 00:45:00,2.991
12,2025-01-18 01:00:00,3.127
12,2025-01-18 01:15:00,2.523
12,2025-01-18 01:30:00,2.938
12,2025-01-18 01:45:00,2.843
12,2025-01-18 02:00:00,2.832
12,2025-01-18 02:15:00,3.277
12,2025-01-18 02:30:00,2.601
12,2025-01-18 02:45:00,3.214
12,2025-01-18 03:00:00,3.066
12,2025-01-18 03:15:00,3.236
12,2025-01-18 03:30:00,2.849
12,2025-01-18 03:45:00,3.99
12,2025-01-18 04:00:00,2.685
12,2025-01-18 04:15:00,3.122
12,2025-01-18 04:30:00,3.394
12,2025-01-18 04:45:00,3.281
12,2025-01-18 05:00:00,3.436
12,2025-01-18 05:15:00,2.911
12,2025-01-18 05:30:00,3.334
12,2025-01-18 05:45:00,3.332
12,2025-01-18 06:00:00,3.228
12,2025-01-18 06:15:00,2.997
12,2025-01-18 06:30:00,3.102
12,2025-01-18 06:45:00,3.562
12,2025-01-18 07:00:00,3.278
12,2025-01-18 07:15:00,3.286
12,2025-01-18 07:30:00,2.817
12,2025-01-18 07:45:00,3.009
12,2025-01-18 08:00:00,3.127
12,2025-01-18 08:15:00,3.611
12,2025-01-18 08:30:00,3.032
12,2025-01-18 08:45:00,2.894
12,2025-01-18 09:00:00,2.886
12,2025-01-18 09:15:00,3.204
12,2025-01-18 09:30:00,3.329
12,2025-01-18 09:45:00,2.961
12,2025-01-18 10:00:00,3.26
12,2025-01-18 10:15:00,2.3
12,2025-01-18 10:30:00,2.85
12,2025-01-18 10:45:00,2.591
12,2025-01-18 11:00:00,2.964
12,2025-01-18 11:15:00,2.829
12,2025-01-18 11:30:00,3.263
12,2025-01-18 11:45:00,2.729
12,2025-01-18 12:00:00,2.742
12,2025-01-18 12:15:00,2.787
12,2025-01-18 12:30:00,3.006
12,2025-01-18 12:45:00,2.363
12,2025-01-18 13:00:00,2.683
12,2025-01-18 13:15:00,2.685
12,2025-01-18 13:30:00,3.067
12,2025-01-18 13:45:00,2.063
12,2025-01-18 14:00:00,2.501
12,2025-01-18 14:15:00,2.806
12,2025-01-18 14:30:00,2.398
12,2025-01-18 14:45:00,2.914
12,2025-01-18 15:00:00,2.49
12,2025-01-18 15:15:00,2.748
12,2025-01-18 15:30:00,2.433
12,2025-01-18 15:45:00,2.388
12,2025-01-18 16:00:00,2.735
12,2025-01-18 16:15:00,3.095
12,2025-01-18 16:30:00,3.168
12,2025-01-18 16:45:00,2.376
12,2025-01-18 17:00:00,3.441
12,2025-01-18 17:15:00,2.176
12,2025-01-18 17:30:00,2.54
12,2025-01-18 17:45:00,2.829
12,2025-01-18 18:00:00,2.598
12,2025-01-18 18:15:00,3.016
12,2025-01-18 18:30:00,2.45
12,2025-01-18 18:45:00,2.699
12,2025-01-18 19:00:00,2.791
12,2025-01-18 19:15:00,2.831
12,2025-01-18 19:30:00,2.168
12,2025-01-18 19:45:00,2.892
12,2025-01-18 20:00:00,2.583
12,2025-01-18 20:15:00,2.36
12,2025-01-18 20:30:00,2.758
12,2025-01-18 20:45:00,2.447
12,2025-01-18 21:00:00,2.375
12,2025-01-18 21:15:00,3.008
12,2025-01-18 21:30:00,2.43
12,2025-01-18 21:45:00,2.406
12,2025-01-18 22:00:00,3.106
12,2025-01-18 22:15:00,2.439
12,2025-01-18 22:30:00,2.706
12,2025-01-18 22:45:00,2.311
12,2025-01-18 23:00:00,2.355
12,2025-01-18 23:15:00,2.977
12,2025-01-18 23:30:00,3.102
12,2025-01-18 23:45:00,3.033
12,2025-01-19 00:00:00,2.617
12,2025-01-19 00:15:00,3.045
12,2025-01-19 00:30:00,3.166
12,2025-01-19 00:45:00,2.571
12,2025-01-19 01:00:00,2.98
12,2025-01-19 01:15:00,3.212
12,2025-01-19 01:30:00,3.256
12,2025-01-19 01:45:00,3.277
12,2025-01-19 02:00:00,2.687
12,2025-01-19 02:15:00,2.763
12,2025-01-19 02:30:00,2.885
12,2025-01-19 02:45:00,3.042
12,2025-01-19 03:00:00,3.208
12,2025-01-19 03:15:00,3.406
12,2025-01-19 03:30:00,3.37
12,2025-01-19 03:45:00,3.059
12,2025-01-19 04:00:00,3.096
12,2025-01-19 04:15:00,2.732
12,2025-01-19 04:30:00,3.045
12,2025-01-19 04:45:00,3.317
12,2025-01-19 05:00:00,3.293
12,2025-01-19 05:15:00,2.825
12,2025-01-19 05:30:00,2.987
12,2025-01-19 05:45:00,3.191
12,2025-01-19 06:00:00,2.71
12,2025-01-19 06:15:00,3.213
12,2025-01-19 06:30:00,2.81
12,2025-01-19 06:45:00,2.923
12,2025-01-19 07:00:00,2.873
12,2025-01-19 07:15:00,3.312
12,2025-01-19 07:30:00,3.225
12,2025-01-19 07:45:00,2.828
12,2025-01-19 08:00:00,3.305
12,2025-01-19 08:15:00,3.603
12,2025-01-19 08:30:00,3.438
12,2025-01-19 08:45:00,3.211
12,2025-01-19 09:00:00,2.938
12,2025-01-19 09:15:00,2.97
12,2025-01-19 09:30:00,3.225
12,2025-01-19 09:45:00,3.14
12,2025-01-19 10:00:00,2.985
12,2025-01-19 10:15:00,3.264
12,2025-01-19 10:30:00,2.965
12,2025-01-19 10:45:00,2.676
12,2025-01-19 11:00:00,2.522
12,2025-01-19 11:15:00,3.027
12,2025-01-19 11:30:00,3.2
12,2025-01-19 11:45:00,2.846
12,2025-01-19 12:00:00,2.891
12,2025-01-19 12:15:00,2.516
12,2025-01-19 12:30:00,3.023
12,2025-01-19 12:45:00,2.486
12,2025-01-19 13:00:00,2.806
12,2025-01-19 13:15:00,2.767
12,2025-01-19 13:30:00,2.734
12,2025-01-19 13:45:00,2.811
12,2025-01-19 14:00:00,2.844
12,2025-01-19 14:15:00,2.9
12,2025-01-19 14:30:00,3.047
12,2025-01-19 14:45:00,2.615
12,2025-01-19 15:00:00,2.123
12,2025-01-19 15:15:00,2.565
12,2025-01-19 15:30:00,2.424
12,2025-01-19 15:45:00,2.177
12,2025-01-19 16:00:00,2.456
12,2025-01-19 16:15:00,2.947
12,2025-01-19 16:30:00,2.781
12,2025-01-19 16:45:00,2.381
12,2025-01-19 17:00:00,2.792
12,2025-01-19 17:15:00,2.78
12,2025-01-19 17:30:00,2.362
12,2025-01-19 17:45:00,2.563
12,2025-01-19 18:00:00,2.254
12,2025-01-19 18:15:00,2.308
12,2025-01-19 18:30:00,2.89
12,2025-01-19 18:45:00,2.462
12,2025-01-19 19:00:00,2.723
12,2025-01-19 19:15:00,2.654
12,2025-01-19 19:30:00,2.414
12,2025-01-19 19:45:00,2.821
12,2025-01-19 20:00:00,2.6
12,2025-01-19 20:15:00,2.619
12,2025-01-19 20:30:00,2.974
12,2025-01-19 20:45:00,2.489
12,2025-01-19 21:00:00,2.636
12,2025-01-19 21:15:00,2.802
12,2025-01-19 21:30:00,2.136
12,2025-01-19 21:45:00,2.513
12,2025-01-19 22:00:00,2.438
12,2025-01-19 22:15:00,2.938
12,2025-01-19 22:30:00,2.456
12,2025-01-19 22:45:00,2.664
12,2025-01-19 23:00:00,2.769
12,2025-01-19 23:15:00,2.761
12,2025-01-19 23:30:00,2.723
12,2025-01-19 23:45:00,2.632
12,2025-01-20 00:00:00,3.083
12,2025-01-20 00:15:00,3.06
12,2025-01-20 00:30:00,3.22
12,2025-01-20 00:45:00,2.959
12,2025-01-20 01:00:00,3.083
12,2025-01-20 01:15:00,2.807
12,2025-01-20 01:30:00,3.089
12,2025-01-20 01:45:00,3.275
12,2025-01-20 02:00:00,2.598
12,2025-01-20 02:15:00,2.812
12,2025-01-20 02:30:00,3.048
12,2025-01-20 02:45:00,3.046
12,2025-01-20 03:00:00,3.177
12,2025-01-20 03:15:00,2.866
12,2025-01-20 03:30:00,3.314
12,2025-01-20 03:45:00,2.848
12,2025-01-20 04:00:00,2.952
12,2025-01-20 04:15:00,2.923
12,2025-01-20 04:30:00,3.154
12,2025-01-20 04:45:00,3.306
12,2025-01-20 05:00:00,3.051
12,2025-01-20 05:15:00,3.449
12,2025-01-20 05:30:00,3.382
12,2025-01-20 05:45:00,3.615
12,2025-01-20 06:00:00,3.6
12,2025-01-20 06:15:00,3.327
12,2025-01-20 06:30:00,3.048
12,2025-01-20 06:45:00,2.785
12,2025-01-20 07:00:00,2.75
12,2025-01-20 07:15:00,2.897
12,2025-01-20 07:30:00,3.22
12,2025-01-20 07:45:00,3.434
12,2025-01-20 08:00:00,2.681
12,2025-01-20 08:15:00,3.248
12,2025-01-20 08:30:00,3.057
12,2025-01-20 08:45:00,3.218
12,2025-01-20 09:00:00,3.501
12,2025-01-20 09:15:00,2.809
12,2025-01-20 09:30:00,3.053
12,2025-01-20 09:45:00,2.985
12,2025-01-20 10:00:00,2.872
12,2025-01-20 10:15:00,2.84
12,2025-01-20 10:30:00,3.089
12,2025-01-20 10:45:00,2.904
12,2025-01-20 11:00:00,2.951
12,2025-01-20 11:15:00,3.171
12,2025-01-20 11:30:00,3.308
12,2025-01-20 11:45:00,2.818
12,2025-01-20 12:00:00,2.493
12,2025-01-20 12:15:00,2.864
12,2025-01-20 12:30:00,3.114
12,2025-01-20 12:45:00,3.059
12,2025-01-20 13:00:00,2.837
12,2025-01-20 13:15:00,2.774
12,2025-01-20 13:30:00,2.865
12,2025-01-20 13:45:00,2.326
12,2025-01-20 14:00:00,2.509
12,2025-01-20 14:15:00,2.704
12,2025-01-20 14:30:00,3.01
12,2025-01-20 14:45:00,2.646
12,2025-01-20 15:00:00,2.513
12,2025-01-20 15:15:00,2.406
12,2025-01-20 15:30:00,2.305
12,2025-01-20 15:45:00,2.321
12,2025-01-20 16:00:00,2.599
12,2025-01-20 16:15:00,2.891
12,2025-01-20 16:30:00,2.453
12,2025-01-20 16:45:00,2.773
12,2025-01-20 17:00:00,2.902
12,2025-01-20 17:15:00,2.394
12,2025-01-20 17:30:00,3.059
12,2025-01-20 17:45:00,2.47
12,2025-01-20 18:00:00,2.853
12,2025-01-20 18:15:00,2.323
12,2025-01-20 18:30:00,2.487
12,2025-01-20 18:45:00,2.576
12,2025-01-20 19:00:00,2.802
12,2025-01-20 19:15:00,2.962
12,2025-01-20 19:30:00,2.429
12,2025-01-20 19:45:00,2.484
12,2025-01-20 20:00:00,2.758
12,2025-01-20 20:15:00,2.665
12,2025-01-20 20:30:00,2.622
12,2025-01-20 20:45:00,2.482
12,2025-01-20 21:00:00,3.201
12,2025-01-20 21:15:00,3.012
12,2025-01-20 21:30:00,2.425
12,2025-01-20 21:45:00,2.738
12,2025-01-20 22:00:00,2.578
12,2025-01-20 22:15:00,2.61
12,2025-01-20 22:30:00,2.417
12,2025-01-20 22:45:00,2.789
12,2025-01-20 23:00:00,2.653
12,2025-01-20 23:15:00,2.828
12,2025-01-20 23:30:00,3.21
12,2025-01-20 23:45:00,2.913
13,2025-01-01 00:00:00,4.475
13,2025-01-01 00:15:00,4.961
13,2025-01-01 00:30:00,5.147
13,2025-01-01 00:45:00,5.076
13,2025-01-01 01:00:00,5.055
13,2025-01-01 01:15:00,5.204
13,2025-01-01 01:30:00,5.358
13,2025-01-01 01:45:00,5.085
13,2025-01-01 02:00:00,5.479
13,2025-01-01 02:15:00,5.431
13,2025-01-01 02:30:00,5.299
13,2025-01-01 02:45:00,5.137
13,2025-01-01 03:00:00,5.415
13,2025-01-01 03:15:00,5.066
13,2025-01-01 03:30:00,4.799
13,2025-01-01 03:45:00,4.931
13,2025-01-01 04:00:00,4.711
13,2025-01-01 04:15:00,4.47
13,2025-01-01 04:30:00,4.065
13,2025-01-01 04:45:00,4.386
13,2025-01-01 05:00:00,4.114
13,2025-01-01 05:15:00,3.984
13,2025-01-01 05:30:00,4.141
13,2025-01-01 05:45:00,3.872
13,2025-01-01 06:00:00,3.728
13,2025-01-01 06:15:00,3.263
13,2025-01-01 06:30:00,3.02
13,2025-01-01 06:45:00,3.168
13,2025-01-01 07:00:00,2.845
13,2025-01-01 07:15:00,2.911
13,2025-01-01 07:30:00,3.014
13,2025-01-01 07:45:00,2.581
13,2025-01-01 08:00:00,2.685
13,2025-01-01 08:15:00,2.753
13,2025-01-01 08:30:00,2.0
13,2025-01-01 08:45:00,2.279
13,2025-01-01 09:00:00,2.275
13,2025-01-01 09:15:00,2.462
13,2025-01-01 09:30:00,2.102
13,2025-01-01 09:45:00,1.989
13,2025-01-01 10:00:00,2.464
13,2025-01-01 10:15:00,2.22
13,2025-01-01 10:30:00,1.885
13,2025-01-01 10:45:00,2.544
13,2025-01-01 11:00:00,2.045
13,2025-01-01 11:15:00,1.766
13,2025-01-01 11:30:00,2.245
13,2025-01-01 11:45:00,2.039
13,2025-01-01 12:00:00,1.967
13,2025-01-01 12:15:00,1.894
13,2025-01-01 12:30:00,2.065
13,2025-01-01 12:45:00,2.072
13,2025-01-01 13:00:00,2.338
13,2025-01-01 13:15:00,2.314
13,2025-01-01 13:30:00,2.643
13,2025-01-01 13:45:00,2.052
13,2025-01-01 14:00:00,2.335
13,2025-01-01 14:15:00,2.164
13,2025-01-01 14:30:00,2.214
13,2025-01-01 14:45:00,2.557
13,2025-01-01 15:00:00,2.228
13,2025-01-01 15:15:00,2.627
13,2025-01-01 15:30:00,2.505
13,2025-01-01 15:45:00,3.226
13,2025-01-01 16:00:00,2.561
13,2025-01-01 16:15:00,3.163
13,2025-01-01 16:30:00,3.183
13,2025-01-01 16:45:00,3.187
13,2025-01-01 17:00:00,3.314
13,2025-01-01 17:15:00,3.551
13,2025-01-01 17:30:00,3.441
13,2025-01-01 17:45:00,3.975
13,2025-01-01 18:00:00,4.471
13,2025-01-01 18:15:00,4.499
13,2025-01-01 18:30:00,4.685
13,2025-01-01 18:45:00,4.639
13,2025-01-01 19:00:00,4.828
13,2025-01-01 19:15:00,4.665
13,2025-01-01 19:30:00,5.02
13,2025-01-01 19:45:00,5.11
13,2025-01-01 20:00:00,5.025
13,2025-01-01 20:15:00,5.234
13,2025-01-01 20:30:00,4.896
13,2025-01-01 20:45:00,5.357
13,2025-01-01 21:00:00,5.272
13,2025-01-01 21:15:00,5.382
13,2025-01-01 21:30:00,5.381
13,2025-01-01 21:45:00,5.679
13,2025-01-01 22:00:00,4.81
