Fecha_m,Casa_pp,SanCri_pp,Ago_pp,SanMat_q
3/11/2020 11:00,0,0,0,9.650972268
3/11/2020 12:00,0,0,0,9.650972268
3/11/2020 13:00,0,0,0,9.650972268
3/11/2020 14:00,0,0,0,9.650972268
3/11/2020 15:00,0,0,0,9.470981159
3/11/2020 16:00,0,0,0,9.833901253
3/11/2020 17:00,0,0,0,9.470981159
3/11/2020 18:00,0,0,0,9.470981159
3/11/2020 19:00,0,0,0,9.470981159
3/11/2020 20:00,0,0,0,9.650972268
3/11/2020 21:00,0,0,0,9.29388825
3/11/2020 22:00,0,0,0,9.650972268
3/11/2020 23:00,0,0,0,9.470981159
4/11/2020 00:00,0,0,0,9.470981159
4/11/2020 01:00,0,0,0,9.650972268
4/11/2020 02:00,0,0,0,10.01980823
4/11/2020 03:00,0,0,0,9.650972268
4/11/2020 04:00,0,0,0,9.29388825
4/11/2020 05:00,0,0,0,9.470981159
4/11/2020 06:00,0,0,0,9.470981159
4/11/2020 07:00,0,0,0,9.470981159
4/11/2020 08:00,0,0,0,9.650972268
4/11/2020 09:00,0,0,0,9.470981159
4/11/2020 10:00,0,0,0,9.29388825
4/11/2020 11:00,0,0,0,9.470981159
4/11/2020 12:00,0,0,0,9.470981159
4/11/2020 13:00,0,0,0,9.29388825
4/11/2020 14:00,0,0,0,9.470981159
4/11/2020 15:00,0.5,0,0,9.470981159
4/11/2020 16:00,0,0,0,9.29388825
4/11/2020 17:00,0,0,0,9.650972268
4/11/2020 18:00,0,0,0,9.650972268
4/11/2020 19:00,0,0,2.7,9.470981159
4/11/2020 20:00,0,0,0,9.470981159
4/11/2020 21:00,0,0,0,9.470981159
4/11/2020 22:00,0,0,0,9.650972268
4/11/2020 23:00,0,0,0,9.650972268
5/11/2020 00:00,0,0,0,9.470981159
5/11/2020 01:00,0,0,0,9.650972268
5/11/2020 02:00,0,0,0,9.470981159
5/11/2020 03:00,0,0,0,9.470981159
5/11/2020 04:00,0,0,0,9.833901253
5/11/2020 05:00,0,0,0,9.650972268
5/11/2020 06:00,0,0,0,9.470981159
5/11/2020 07:00,0,0,0,9.833901253
5/11/2020 08:00,0,0,0,9.650972268
5/11/2020 09:00,0,0,0,9.470981159
5/11/2020 10:00,0,0,0,9.29388825
5/11/2020 11:00,0,0,0,9.29388825
5/11/2020 12:00,0,0,0,9.29388825
5/11/2020 13:00,0,0,0,9.470981159
5/11/2020 14:00,0,0,0,9.119654296
5/11/2020 15:00,0,2,0.1,9.29388825
5/11/2020 16:00,0,2.3,0,9.470981159
5/11/2020 17:00,0,0,0,9.29388825
5/11/2020 18:00,0,0.2,0,9.470981159
5/11/2020 19:00,0,0,0,9.119654296
5/11/2020 20:00,0,0,0,9.470981159
5/11/2020 21:00,0,0,0,9.470981159
5/11/2020 22:00,0,0,0,9.29388825
5/11/2020 23:00,0,0,0,9.470981159
6/11/2020 00:00,0,0,0,9.470981159
6/11/2020 01:00,0,0,0,9.470981159
6/11/2020 02:00,0,0,0,9.470981159
6/11/2020 03:00,0,0,0,9.833901253
6/11/2020 04:00,0,0,0,9.650972268
6/11/2020 05:00,0,0,0,9.650972268
6/11/2020 06:00,0,0,0,9.650972268
6/11/2020 07:00,0,0,0,9.29388825
6/11/2020 08:00,0,0,0,9.470981159
6/11/2020 09:00,0,0,0,9.650972268
6/11/2020 10:00,0,0,0,9.29388825
6/11/2020 11:00,0,0,0,9.650972268
6/11/2020 12:00,0,0,0,9.119654296
6/11/2020 13:00,0,0,0,9.470981159
6/11/2020 14:00,0,0,0,9.470981159
6/11/2020 15:00,0,0,0,9.29388825
6/11/2020 16:00,0,0,0,9.470981159
6/11/2020 17:00,0,0,0,9.470981159
6/11/2020 18:00,0,0,0,9.29388825
6/11/2020 19:00,0,0,0,9.470981159
6/11/2020 20:00,0,0,0,9.470981159
6/11/2020 21:00,0,0,0,9.29388825
6/11/2020 22:00,0,0,0,9.29388825
6/11/2020 23:00,0,0,0,9.470981159
7/11/2020 00:00,0,0,0,9.470981159
7/11/2020 01:00,0,0,0,9.29388825
7/11/2020 02:00,0,0,0,9.650972268
7/11/2020 03:00,0,0,0,9.470981159
7/11/2020 04:00,0,0,0,9.650972268
7/11/2020 05:00,0,0,0,9.29388825
7/11/2020 06:00,0,0,0,9.29388825
7/11/2020 07:00,0,0,0,9.29388825
7/11/2020 08:00,0,0,0,9.29388825
7/11/2020 09:00,0,0,0,9.650972268
7/11/2020 10:00,0,0,0,9.470981159
7/11/2020 11:00,0,0,0,9.119654296
7/11/2020 12:00,0,0,0,9.650972268
7/11/2020 13:00,0,0,0,9.470981159
7/11/2020 14:00,0,0,0,9.470981159
7/11/2020 15:00,0,0,0,9.29388825
7/11/2020 16:00,0,0,0,9.650972268
7/11/2020 17:00,0,0,0,9.650972268
7/11/2020 18:00,0,0,0,9.470981159
7/11/2020 19:00,0,0,0,9.470981159
7/11/2020 20:00,0,0,0,9.470981159
7/11/2020 21:00,0,0,0,9.470981159
7/11/2020 22:00,0,0,0,9.119654296
7/11/2020 23:00,0,0,0,9.650972268
8/11/2020 00:00,0,0,0,9.29388825
8/11/2020 01:00,0,0,0,9.119654296
8/11/2020 02:00,0,0,0,9.29388825
8/11/2020 03:00,0,0,0,9.470981159
8/11/2020 04:00,0,0,0,9.29388825
8/11/2020 05:00,0,0,0,9.650972268
8/11/2020 06:00,0,0,0,9.29388825
8/11/2020 07:00,0,0,0,9.470981159
8/11/2020 08:00,0,0,0,9.29388825
8/11/2020 09:00,0,0,0,9.650972268
8/11/2020 10:00,0,0,0,9.29388825
8/11/2020 11:00,0,0,0,9.29388825
8/11/2020 12:00,0,0,0,9.29388825
8/11/2020 13:00,0,0,0,9.470981159
8/11/2020 14:00,0,0,0,9.29388825
8/11/2020 15:00,0,0,0,9.29388825
8/11/2020 16:00,0,0,0,9.29388825
8/11/2020 17:00,0,0,0,9.470981159
8/11/2020 18:00,0,0,0,9.470981159
8/11/2020 19:00,0,0,0,9.119654296
8/11/2020 20:00,0,0,0,9.29388825
8/11/2020 21:00,0,0,0,9.650972268
8/11/2020 22:00,0,0,0,9.29388825
8/11/2020 23:00,0,0,0,9.833901253
9/11/2020 00:00,0,0,0,9.470981159
9/11/2020 01:00,0,0,0,9.470981159
9/11/2020 02:00,0,0,0,9.650972268
9/11/2020 03:00,0,0,0,9.29388825
9/11/2020 04:00,0,0,0,9.29388825
9/11/2020 05:00,0,0,0,9.650972268
9/11/2020 06:00,0,0,0,9.470981159
9/11/2020 07:00,0,0,0,9.650972268
9/11/2020 08:00,0,0,0,9.833901253
9/11/2020 09:00,0,0,0,9.29388825
9/11/2020 10:00,0,0,0,9.29388825
9/11/2020 11:00,0,0,0,9.119654296
9/11/2020 12:00,0,0,0,9.29388825
9/11/2020 13:00,0,0,0,9.470981159
9/11/2020 14:00,0,0,0,9.29388825
9/11/2020 15:00,0,0,0,9.29388825
9/11/2020 16:00,0,0,0,9.29388825
9/11/2020 17:00,0,0,0,9.29388825
9/11/2020 18:00,0,0,0,9.650972268
9/11/2020 19:00,0,0,0,9.29388825
9/11/2020 20:00,0,0,0,9.29388825
9/11/2020 21:00,0,0,0,9.650972268
9/11/2020 22:00,0,0,0,9.650972268
9/11/2020 23:00,0,0,,9.470981159
10/11/2020 00:00,0,0,0,9.650972268
10/11/2020 01:00,0,0,0,9.650972268
10/11/2020 02:00,0,0,0,9.470981159
10/11/2020 03:00,0,0,0,9.29388825
10/11/2020 04:00,0,0,0,9.650972268
10/11/2020 05:00,0,0,0,9.470981159
10/11/2020 06:00,0,0,0,9.650972268
10/11/2020 07:00,0,0,0,9.470981159
10/11/2020 08:00,0,0,0,9.650972268
10/11/2020 09:00,0,0,0,9.650972268
10/11/2020 10:00,0,0,0,9.29388825
10/11/2020 11:00,0,0,0,9.470981159
10/11/2020 12:00,0,0,0,9.29388825
10/11/2020 13:00,0,0,0,9.29388825
10/11/2020 14:00,0,0.7,0,9.470981159
10/11/2020 15:00,0,0,0,9.470981159
10/11/2020 16:00,0,0,0,9.29388825
10/11/2020 17:00,0,0,0,9.470981159
10/11/2020 18:00,0,0,0,9.29388825
10/11/2020 19:00,0,0,0,9.29388825
10/11/2020 20:00,0,0,0,9.29388825
10/11/2020 21:00,0,0,0,9.470981159
10/11/2020 22:00,0,0,0,9.470981159
10/11/2020 23:00,0,0,0,9.650972268
11/11/2020 00:00,0,0,0,9.29388825
11/11/2020 01:00,0,0,0,9.650972268
11/11/2020 02:00,0,0,0,9.833901253
11/11/2020 03:00,0,0,0,9.650972268
11/11/2020 04:00,0,0,0,9.650972268
11/11/2020 05:00,0,0,0,9.29388825
11/11/2020 06:00,0,0,0,9.470981159
11/11/2020 07:00,0,0,0,9.470981159
11/11/2020 08:00,0,0,0,9.29388825
11/11/2020 09:00,0,0,0,9.650972268
11/11/2020 10:00,0,0,0,9.29388825
11/11/2020 11:00,0,0,0,9.29388825
11/11/2020 12:00,0,0,0,9.470981159
11/11/2020 13:00,0,0,0,9.29388825
11/11/2020 14:00,0,0,0,9.470981159
11/11/2020 15:00,0,0,0,9.833901253
11/11/2020 16:00,0,0,2,9.470981159
11/11/2020 17:00,0,0,0,9.29388825
11/11/2020 18:00,0,0,0,9.470981159
11/11/2020 19:00,0,0,0,9.650972268
11/11/2020 20:00,0,0,0,9.470981159
11/11/2020 21:00,0,0,0,9.833901253
11/11/2020 22:00,0,0,0,9.470981159
11/11/2020 23:00,0,0,0,9.470981159
12/11/2020 00:00,0,0,0,9.833901253
12/11/2020 01:00,0,0,0,9.833901253
12/11/2020 02:00,0,0,0,9.650972268
12/11/2020 03:00,0,0,0,9.29388825
12/11/2020 04:00,0,0,0,9.470981159
12/11/2020 05:00,0,0,0,9.650972268
12/11/2020 06:00,0,0,0,9.470981159
12/11/2020 07:00,0,0,0,9.650972268
12/11/2020 08:00,0,0,0,9.650972268
12/11/2020 09:00,0,0,0,9.470981159
12/11/2020 10:00,0,0,0,9.470981159
12/11/2020 11:00,0,0,0,9.470981159
12/11/2020 12:00,0,0,0,9.470981159
12/11/2020 13:00,0,0,0,9.470981159
12/11/2020 14:00,0,0,0,9.470981159
12/11/2020 15:00,0,0,0,9.470981159
12/11/2020 16:00,0,0,0,9.119654296
12/11/2020 17:00,0,0.1,0,9.470981159
12/11/2020 18:00,0,0,0,9.833901253
12/11/2020 19:00,0,0,0,9.470981159
12/11/2020 20:00,0,0.1,0,9.470981159
12/11/2020 21:00,0,0,0,9.833901253
12/11/2020 22:00,0,0,0,9.470981159
12/11/2020 23:00,0,0,0,9.650972268
13/11/2020 00:00,0,0,0,9.470981159
13/11/2020 01:00,0,0,0,9.650972268
13/11/2020 02:00,0,0,0,9.650972268
13/11/2020 03:00,0,0,0,9.29388825
13/11/2020 04:00,0,0,0,9.833901253
13/11/2020 05:00,0,0,0,9.650972268
13/11/2020 06:00,0,0,0,9.833901253
13/11/2020 07:00,0,0,0,9.650972268
13/11/2020 08:00,0,0,0,9.833901253
13/11/2020 09:00,0,0,0,9.650972268
13/11/2020 10:00,0,0,0,10.01980823
13/11/2020 11:00,0,0,0,9.29388825
13/11/2020 12:00,0,0,0,9.470981159
13/11/2020 13:00,0,0,0,9.29388825
13/11/2020 14:00,0,0,0,9.470981159
13/11/2020 15:00,0,0,0,9.29388825
13/11/2020 16:00,0,0,0,9.470981159
13/11/2020 17:00,0,0,0,9.833901253
13/11/2020 18:00,0,0,0,9.29388825
13/11/2020 19:00,0,0,0,9.470981159
13/11/2020 20:00,0,0,0,9.833901253
13/11/2020 21:00,0,0,0,9.470981159
13/11/2020 22:00,0,0,0,9.650972268
13/11/2020 23:00,0,0,0,9.470981159
14/11/2020 00:00,0,0,0,9.650972268
14/11/2020 01:00,0,0,0,9.470981159
14/11/2020 02:00,0,0,0,9.650972268
14/11/2020 03:00,0,0,0,9.833901253
14/11/2020 04:00,0,0,0,9.470981159
14/11/2020 05:00,0,0,0,9.470981159
14/11/2020 06:00,0,0,0,9.833901253
14/11/2020 07:00,0,0,0,9.833901253
14/11/2020 08:00,0,0,0,9.650972268
14/11/2020 09:00,0,0,0,9.470981159
14/11/2020 10:00,0,0,0,9.650972268
14/11/2020 11:00,0,0,0,9.470981159
14/11/2020 12:00,0,0,0,9.470981159
14/11/2020 13:00,0,0,0,9.650972268
14/11/2020 14:00,0,0,0,9.470981159
14/11/2020 15:00,0,0,0,9.470981159
14/11/2020 16:00,0,0,0,9.470981159
14/11/2020 17:00,0,0,0,9.470981159
14/11/2020 18:00,0,0.5,0,9.29388825
14/11/2020 19:00,0,0.4,0,9.470981159
14/11/2020 20:00,0,1.2,0.7,9.650972268
14/11/2020 21:00,0.5,1,0,9.29388825
14/11/2020 22:00,0.5,0.4,0,9.29388825
14/11/2020 23:00,0,0.1,0,9.470981159
15/11/2020 00:00,0,0,0,9.470981159
15/11/2020 01:00,0,0,0,9.470981159
15/11/2020 02:00,0,0,0,9.833901253
15/11/2020 03:00,0,0,0,9.833901253
15/11/2020 04:00,0,0,0,9.650972268
15/11/2020 05:00,0,0,0,9.650972268
15/11/2020 06:00,0,0,0,9.833901253
15/11/2020 07:00,0,0,0.1,10.40071882
15/11/2020 08:00,0,0.5,0,9.650972268
15/11/2020 09:00,0,0.8,0,9.650972268
15/11/2020 10:00,0,0.1,0,9.470981159
15/11/2020 11:00,0,0,0,9.650972268
15/11/2020 12:00,0,0,0,9.833901253
15/11/2020 13:00,0,0,0,9.470981159
15/11/2020 14:00,0,0,0,9.29388825
15/11/2020 15:00,0,0,0,9.650972268
15/11/2020 16:00,0,0.1,0,9.650972268
15/11/2020 17:00,0,0.3,0,9.470981159
15/11/2020 18:00,0,0,0,9.470981159
15/11/2020 19:00,0,0,0,9.650972268
15/11/2020 20:00,0,0,0,10.01980823
15/11/2020 21:00,0,0,0,9.470981159
15/11/2020 22:00,0,0,0,9.833901253
15/11/2020 23:00,0,0,0,9.470981159
16/11/2020 00:00,0,0,0,9.833901253
16/11/2020 01:00,0,0,0,9.833901253
16/11/2020 02:00,0,0,0,9.833901253
16/11/2020 03:00,0,0,0,9.650972268
16/11/2020 04:00,0,0,0,9.833901253
16/11/2020 05:00,0,0,0,10.01980823
16/11/2020 06:00,0,0,0,9.833901253
16/11/2020 07:00,0,0,0,10.01980823
16/11/2020 08:00,0,0,0,9.833901253
16/11/2020 09:00,0,0.1,0,10.01980823
16/11/2020 10:00,0,0,0,9.833901253
16/11/2020 11:00,0,0,0,9.470981159
16/11/2020 12:00,0,0,0,9.650972268
16/11/2020 13:00,0,0,0,9.650972268
16/11/2020 14:00,0,0,0,9.470981159
16/11/2020 15:00,0,0,0.4,9.470981159
16/11/2020 16:00,0,0,0,9.833901253
16/11/2020 17:00,0.9,0.1,0.6,9.650972268
16/11/2020 18:00,4.4,0.5,2.4,9.650972268
16/11/2020 19:00,4.4,0,0.1,9.650972268
16/11/2020 20:00,0.1,0,0,9.833901253
16/11/2020 21:00,0,0,0,10.20873375
16/11/2020 22:00,0,0,0,10.01980823
16/11/2020 23:00,0,0,0,10.01980823
17/11/2020 00:00,0,0,0,10.01980823
17/11/2020 01:00,0,0,0,10.01980823
17/11/2020 02:00,0,0,0,10.01980823
17/11/2020 03:00,0,0,0,10.01980823
17/11/2020 04:00,0,0,0,9.833901253
17/11/2020 05:00,0.1,0,0,9.833901253
17/11/2020 06:00,0,0,0,10.01980823
17/11/2020 07:00,0,0,0,9.833901253
17/11/2020 08:00,0,0,0,9.650972268
17/11/2020 09:00,0,0,0,9.833901253
17/11/2020 10:00,0,0,0,9.650972268
17/11/2020 11:00,0,0,0,10.01980823
17/11/2020 12:00,0,0,0,9.650972268
17/11/2020 13:00,0,0,0,10.01980823
17/11/2020 14:00,0,0,0,10.01980823
17/11/2020 15:00,0,0,0,10.01980823
17/11/2020 16:00,0,0,0,9.833901253
17/11/2020 17:00,0,0,0,10.20873375
17/11/2020 18:00,0,0,0,9.833901253
17/11/2020 19:00,0,0,0,10.01980823
17/11/2020 20:00,0,0,0,9.833901253
17/11/2020 21:00,0,0,0,9.833901253
17/11/2020 22:00,0,0,0,9.833901253
17/11/2020 23:00,0,0,0,10.01980823
18/11/2020 00:00,0,0,0,10.01980823
18/11/2020 01:00,0,0,0,10.01980823
18/11/2020 02:00,0,0,0,10.20873375
18/11/2020 03:00,0,0,0,9.833901253
18/11/2020 04:00,0,0,0,9.833901253
18/11/2020 05:00,0,0,0,10.01980823
18/11/2020 06:00,0,0,0,9.470981159
18/11/2020 07:00,0,0,0,10.01980823
18/11/2020 08:00,0,0,0,10.01980823
18/11/2020 09:00,0,0,0,9.650972268
18/11/2020 10:00,0,0,0,9.833901253
18/11/2020 11:00,0,0,0,9.833901253
18/11/2020 12:00,0,0,0,9.833901253
18/11/2020 13:00,0,0,0,9.650972268
18/11/2020 14:00,0,0,0,9.833901253
18/11/2020 15:00,0,0,0,9.833901253
18/11/2020 16:00,0,0,0,9.833901253
18/11/2020 17:00,0,0,0,10.01980823
18/11/2020 18:00,0,0,0,9.833901253
18/11/2020 19:00,0,0,0,9.833901253
18/11/2020 20:00,0,0,0,10.01980823
18/11/2020 21:00,0,0,0,10.01980823
18/11/2020 22:00,0,0,0,10.01980823
18/11/2020 23:00,0,0,0,9.650972268
19/11/2020 00:00,0,0,0,10.01980823
19/11/2020 01:00,0,0,0,9.833901253
19/11/2020 02:00,0,0,0,9.650972268
19/11/2020 03:00,0,0,0,9.650972268
19/11/2020 04:00,0,0,0,9.650972268
19/11/2020 05:00,0,0,0,9.650972268
19/11/2020 06:00,0,0,0,10.01980823
19/11/2020 07:00,0,0,0,9.650972268
19/11/2020 08:00,0,0,0,9.833901253
19/11/2020 09:00,0,0,0,10.01980823
19/11/2020 10:00,0,0,0,9.650972268
19/11/2020 11:00,0,0,0,9.833901253
19/11/2020 12:00,0,0,0,9.833901253
19/11/2020 13:00,0,0,0,9.650972268
19/11/2020 14:00,0,0,0,9.650972268
19/11/2020 15:00,0,0,0,9.833901253
19/11/2020 16:00,0,0,0.7,9.650972268
19/11/2020 17:00,0,0,0.3,10.01980823
19/11/2020 18:00,0,0,0,10.01980823
19/11/2020 19:00,0,0.5,0,9.833901253
19/11/2020 20:00,0.1,0.6,0.5,9.650972268
19/11/2020 21:00,0,1,0.5,9.650972268
19/11/2020 22:00,0,0,0.3,10.40071882
19/11/2020 23:00,0,0,0,10.20873375
20/11/2020 00:00,0,0,0,10.20873375
20/11/2020 01:00,0,0,0,9.650972268
20/11/2020 02:00,0,0,0,10.01980823
20/11/2020 03:00,0,0.1,0,10.20873375
20/11/2020 04:00,0,0,0,10.01980823
20/11/2020 05:00,0.2,0,0,10.01980823
20/11/2020 06:00,0,0,0,9.833901253
20/11/2020 07:00,0,0,0,9.833901253
20/11/2020 08:00,0,0,0,9.650972268
20/11/2020 09:00,0,0,0,10.01980823
20/11/2020 10:00,0,0,0,10.01980823
20/11/2020 11:00,0,0,0,9.833901253
20/11/2020 12:00,0,0,0,9.833901253
20/11/2020 13:00,0,0,0,9.833901253
20/11/2020 14:00,0,0,0,9.833901253
20/11/2020 15:00,0.1,0,0.2,9.833901253
20/11/2020 16:00,3.5,1.1,0.2,10.01980823
20/11/2020 17:00,4.4,0.5,1.5,10.20873375
20/11/2020 18:00,1.5,0,0.2,10.79403385
20/11/2020 19:00,1.5,0,0,10.79403385
20/11/2020 20:00,0,0,0,10.99544806
20/11/2020 21:00,0.1,0,0,10.59580488
20/11/2020 22:00,0,0,0,10.79403385
20/11/2020 23:00,0,0,0,10.20873375
21/11/2020 00:00,0,0,0,10.40071882
21/11/2020 01:00,0,0,0,10.59580488
21/11/2020 02:00,0,0,0,10.40071882
21/11/2020 03:00,0,0,0,10.40071882
21/11/2020 04:00,0,0,0,10.20873375
21/11/2020 05:00,0,0,0,10.20873375
21/11/2020 06:00,0,0,0,10.20873375
21/11/2020 07:00,0,0,0,9.833901253
21/11/2020 08:00,0,0,0,10.20873375
21/11/2020 09:00,0,0,0,10.20873375
21/11/2020 10:00,0,0,0,10.20873375
21/11/2020 11:00,0,0,0,10.20873375
21/11/2020 12:00,0,0,0,10.20873375
21/11/2020 13:00,0,0,0,10.20873375
21/11/2020 14:00,0,0,0,10.20873375
21/11/2020 15:00,0,0,0,10.01980823
21/11/2020 16:00,0,0,0,9.650972268
21/11/2020 17:00,0,0,0,10.20873375
21/11/2020 18:00,0,0,0,10.59580488
21/11/2020 19:00,0,0,0,10.01980823
21/11/2020 20:00,0,0,0,9.833901253
21/11/2020 21:00,0,0,0,10.01980823
21/11/2020 22:00,0,0,0,10.20873375
21/11/2020 23:00,0,0,0,10.20873375
22/11/2020 00:00,0,0,0,10.01980823
22/11/2020 01:00,0,0,0,10.01980823
22/11/2020 02:00,0,0,0,10.01980823
22/11/2020 03:00,0,0,0,9.650972268
22/11/2020 04:00,0,0,0,9.833901253
22/11/2020 05:00,0,0,0,10.01980823
22/11/2020 06:00,0,0,0,9.833901253
22/11/2020 07:00,0,0,0,9.650972268
22/11/2020 08:00,0,0,0,10.20873375
22/11/2020 09:00,0,0,0,10.01980823
22/11/2020 10:00,0,0,0,9.833901253
22/11/2020 11:00,0,0,0,10.01980823
22/11/2020 12:00,0,0,0,9.650972268
22/11/2020 13:00,0.1,0,0,10.01980823
22/11/2020 14:00,0.8,0.1,0.1,9.833901253
22/11/2020 15:00,0,0.1,0,9.833901253
22/11/2020 16:00,0,0,0,10.40071882
22/11/2020 17:00,0,0,0,11.20009036
22/11/2020 18:00,0,0,0,11.408004
22/11/2020 19:00,0,0,0,11.408004
22/11/2020 20:00,0,0,0,11.20009036
22/11/2020 21:00,0,0,0,11.408004
22/11/2020 22:00,0,0,0,11.408004
22/11/2020 23:00,0,0,0,11.408004
23/11/2020 00:00,0,0,0,11.20009036
23/11/2020 01:00,0,0,0,11.61923276
23/11/2020 02:00,0,0,0,11.83382083
23/11/2020 03:00,0,0,0,11.61923276
23/11/2020 04:00,0,0,0,11.83382083
23/11/2020 05:00,0,0,0,11.61923276
23/11/2020 06:00,0,0,0,11.61923276
23/11/2020 07:00,0,0,0,11.20009036
23/11/2020 08:00,0,0,0,11.408004
23/11/2020 09:00,0,0,0,11.408004
23/11/2020 10:00,0,0,0,11.408004
23/11/2020 11:00,0,0,0,11.20009036
23/11/2020 12:00,0,0,0,11.20009036
23/11/2020 13:00,0,0,0,10.99544806
23/11/2020 14:00,0,0,0,11.408004
23/11/2020 15:00,0,0,0,11.61923276
23/11/2020 16:00,0,0,0,11.20009036
23/11/2020 17:00,0,0,0,11.408004
23/11/2020 18:00,0,0,0,10.59580488
23/11/2020 19:00,0,0,0,9.833901253
23/11/2020 20:00,0,0,0,10.20873375
23/11/2020 21:00,0,0,0,9.833901253
23/11/2020 22:00,0,0,0,10.01980823
23/11/2020 23:00,0,0,0,10.20873375
24/11/2020 00:00,0,0,0,10.20873375
24/11/2020 01:00,0,0,0,10.01980823
24/11/2020 02:00,0,0,0,10.20873375
24/11/2020 03:00,0,0,0,10.01980823
24/11/2020 04:00,0,0,0,10.20873375
24/11/2020 05:00,0,0,0,10.20873375
24/11/2020 06:00,0,0,0,10.20873375
24/11/2020 07:00,0,0,0,10.20873375
24/11/2020 08:00,0,0,0,10.01980823
24/11/2020 09:00,0,0,0,10.01980823
24/11/2020 10:00,0,0,0,10.20873375
24/11/2020 11:00,0,0,0,10.20873375
24/11/2020 12:00,0,0,0,10.01980823
24/11/2020 13:00,0,0,0,10.20873375
24/11/2020 14:00,0,0,0,10.01980823
24/11/2020 15:00,0,0,0,10.01980823
24/11/2020 16:00,0,0,0,9.833901253
24/11/2020 17:00,0,0,0,10.01980823
24/11/2020 18:00,0,0,0,10.01980823
24/11/2020 19:00,0,0,0,10.20873375
24/11/2020 20:00,0,0,0,9.833901253
24/11/2020 21:00,0,0,0,9.833901253
24/11/2020 22:00,0,0,0,9.833901253
24/11/2020 23:00,,0,0,10.01980823
25/11/2020 00:00,0,0,0,10.40071882
25/11/2020 01:00,0,0,0,10.20873375
25/11/2020 02:00,0,0,0,10.01980823
25/11/2020 03:00,0,0,0,10.20873375
25/11/2020 04:00,0,0,0,10.20873375
25/11/2020 05:00,0,0,0,10.01980823
25/11/2020 06:00,0,0,0,10.20873375
25/11/2020 07:00,0,0,0,10.01980823
25/11/2020 08:00,0,0,0,10.01980823
25/11/2020 09:00,0,0,0,10.01980823
25/11/2020 10:00,0,0,0,10.01980823
25/11/2020 11:00,0,0,0,9.833901253
25/11/2020 12:00,0,0,0,10.20873375
25/11/2020 13:00,0,0,0,9.833901253
25/11/2020 14:00,0,0,0,9.833901253
25/11/2020 15:00,0,0,0,10.01980823
25/11/2020 16:00,0,0,0.1,9.833901253
25/11/2020 17:00,0,0,0,10.20873375
25/11/2020 18:00,0,0,0,10.01980823
25/11/2020 19:00,0,0,0,10.01980823
25/11/2020 20:00,0,0,0,
25/11/2020 21:00,0,0,0,10.20873375
25/11/2020 22:00,0,0,0,9.833901253
25/11/2020 23:00,0,0,0,10.01980823
26/11/2020 00:00,0,0,0,10.01980823
26/11/2020 01:00,0,0,0,9.833901253
26/11/2020 02:00,0,0,0,10.01980823
26/11/2020 03:00,0,0,0,10.01980823
26/11/2020 04:00,0,0,0,10.01980823
26/11/2020 05:00,0,0,0.1,10.20873375
26/11/2020 06:00,0,0,0,10.20873375
26/11/2020 07:00,0,0,0,10.20873375
26/11/2020 08:00,1.2,0.6,0,9.833901253
26/11/2020 09:00,0,0.2,0,10.01980823
26/11/2020 10:00,0,0,0,9.833901253
26/11/2020 11:00,0,0,0,9.833901253
26/11/2020 12:00,0,0,0,9.833901253
26/11/2020 13:00,0,1.7,0.5,9.650972268
26/11/2020 14:00,1.4,0.5,1.5,10.20873375
26/11/2020 15:00,1.4,2.7,0.1,10.20873375
26/11/2020 16:00,0,1.5,0,10.01980823
26/11/2020 17:00,0,0.1,0,10.40071882
26/11/2020 18:00,0,0.7,0.1,10.40071882
26/11/2020 19:00,0,0,0,10.01980823
26/11/2020 20:00,0,0,0,10.01980823
26/11/2020 21:00,0,0,0,9.833901253
26/11/2020 22:00,0,0,0,10.01980823
26/11/2020 23:00,0,0,0,10.01980823
27/11/2020 00:00,0,0,0,10.01980823
27/11/2020 01:00,0,0,0,10.20873375
27/11/2020 02:00,0,0,0,10.20873375
27/11/2020 03:00,0,0,0,10.20873375
27/11/2020 04:00,0,0,0,10.40071882
27/11/2020 05:00,0,0,0,10.01980823
27/11/2020 06:00,0,0,0,10.20873375
27/11/2020 07:00,0,0,0,10.20873375
27/11/2020 08:00,0,0,0,10.40071882
27/11/2020 09:00,0,0,0,9.833901253
27/11/2020 10:00,0,0,0,10.01980823
27/11/2020 11:00,0,0,0,9.833901253
27/11/2020 12:00,0,0,0,9.833901253
27/11/2020 13:00,0,0,0,10.01980823
27/11/2020 14:00,0,0,0,11.408004
27/11/2020 15:00,0,0,0,11.61923276
27/11/2020 16:00,2,0,0.2,11.20009036
27/11/2020 17:00,5.4,0,1.6,11.83382083
27/11/2020 18:00,1.6,0,0.1,11.83382083
27/11/2020 19:00,1.6,0,0,12.05181293
27/11/2020 20:00,0,0,0,12.72666752
27/11/2020 21:00,0,0.1,0,12.27325423
27/11/2020 22:00,0,0.1,0.3,12.05181293
27/11/2020 23:00,0.4,0.3,0.5,11.83382083
28/11/2020 00:00,0.5,0.1,0,10.99544806
28/11/2020 01:00,0,0.1,0,10.79403385
28/11/2020 02:00,0,0.1,0,10.79403385
28/11/2020 03:00,0,0.2,0,10.59580488
28/11/2020 04:00,0,0,0.1,10.59580488
28/11/2020 05:00,0,0,0,10.79403385
28/11/2020 06:00,0,0,0,10.59580488
28/11/2020 07:00,0,0,0,10.79403385
28/11/2020 08:00,0,0,0,10.59580488
28/11/2020 09:00,0,0,0,10.40071882
